pop_cd,year,month,avg_score,avg_rat,new_avg_rat,city,ages,monthly_spend_rat,population,total_avg_score,total_avg_rat,total_num_opencard,total_num_usecard,total_monthly_card_spend,total_monthly_lc,total_monthly_loan,total_monthly_bk_loan,total_monthly_cd_loan,total_monthly_installments_loan,total_monthly_insurance_loan,total_monthly_sbk_loan,total_loan_commitment,total_inst_rep_loanb,total_ls_rep_loanb,total_credit_loan,total_mortgage_loan,total_credit_card_payment,total_credit_card_installments_payment,total_debit_card_payment,total_monthly_spend,date
L042,2017,9,778,4,5,대구,20대,3,362000,281636000,1448000,1379220.0,698660.0,304080000000,12050980000000,10393020000000,6566680000000,314940000000,1277860000000,372860000000,629880000000,1343020000000,4782020000000,3931320000000,5625480000000,14313480000000,99550000000,30770000000,173760000000,273310000000,2017-09-01
L042,2017,10,779,4,5,대구,20대,3,363000,282777000,1452000,1383030.0,700590.0,290400000000,12084270000000,10443510000000,6595710000000,315810000000,1281390000000,366630000000,646140000000,1335840000000,4838790000000,3927660000000,5673690000000,14356650000000,98010000000,31218000000,161172000000,259182000000,2017-10-01
L042,2017,11,779,4,5,대구,20대,3,363000,282777000,1452000,1383030.0,696960.0,294030000000,12018930000000,10378170000000,6548520000000,323070000000,1288650000000,384780000000,646140000000,1314060000000,4904130000000,3818760000000,5680950000000,14167890000000,96921000000,30855000000,166254000000,263175000000,2017-11-01
L042,2017,12,779,4,5,대구,20대,3,363000,282777000,1452000,1383030.0,696960.0,297660000000,12073380000000,10418100000000,6548520000000,326700000000,1292280000000,377520000000,638880000000,1324950000000,4954950000000,3789720000000,5684580000000,14196930000000,98736000000,34848000000,164076000000,262812000000,2017-12-01
L052,2016,1,731,4,5,광주,20대,4,180000,131580000,720000,734400.0,358200.0,118800000000,4725000000000,3983400000000,2174400000000,99000000000,588600000000,63000000000,244800000000,621000000000,1650600000000,1575000000000,2160000000000,5625000000000,32940000000,12600000000,73260000000,106200000000,2016-01-01
L052,2016,2,767,4,5,광주,20대,4,232000,177944000,928000,946560.0,433840.0,155440000000,7305680000000,6108560000000,3672560000000,143840000000,805040000000,125280000000,276080000000,967440000000,2484720000000,2445280000000,3370960000000,8171040000000,50808000000,17632000000,87000000000,137808000000,2016-02-01
L052,2016,3,767,4,5,광주,20대,4,231000,177177000,924000,947099.9999999999,429660.0,154770000000,7345800000000,6119190000000,3656730000000,143220000000,801570000000,127050000000,288750000000,972510000000,2471700000000,2469390000000,3393390000000,8124270000000,48972000000,16632000000,89166000000,138138000000,2016-03-01
L052,2016,4,767,4,5,광주,20대,4,232000,177944000,928000,953520.0000000001,433840.0,171680000000,7437920000000,6173520000000,3712000000000,146160000000,805040000000,136880000000,292320000000,979040000000,2512560000000,2475440000000,3433600000000,8189600000000,54752000000,19488000000,97440000000,152192000000,2016-04-01
L052,2016,5,767,4,5,광주,20대,4,232000,177944000,928000,955840.0,436160.0,160080000000,7519120000000,6273280000000,3783920000000,146160000000,809680000000,136880000000,296960000000,1004560000000,2545040000000,2517200000000,3503200000000,8326480000000,52200000000,18096000000,89784000000,141984000000,2016-05-01
L052,2016,6,767,4,5,광주,20대,3,233000,178711000,932000,959960.0,440370.0,177080000000,7637740000000,6381870000000,3842170000000,149120000000,824820000000,146790000000,302900000000,1013550000000,2607270000000,2556010000000,3588200000000,8415960000000,58250000000,19106000000,99724000000,157974000000,2016-06-01
L052,2016,7,767,4,5,광주,20대,4,233000,178711000,932000,957630.0000000001,440370.0,167760000000,7612110000000,6377210000000,3790910000000,151450000000,824820000000,149120000000,319210000000,997240000000,2618920000000,2558340000000,3583540000000,8420620000000,57318000000,18407000000,92035000000,149353000000,2016-07-01
L052,2016,8,768,4,5,광주,20대,4,233000,178944000,932000,959960.0,440370.0,172420000000,7682010000000,6489050000000,3860810000000,156110000000,834140000000,153780000000,326200000000,999570000000,2700470000000,2583970000000,3620820000000,8609350000000,56153000000,19339000000,96928000000,153081000000,2016-08-01
L052,2016,9,768,4,5,광주,20대,3,234000,179712000,936000,966420.0,444600.0,182520000000,7754760000000,6563700000000,3893760000000,159120000000,847080000000,161460000000,329940000000,987480000000,2772900000000,2597400000000,3641040000000,8723520000000,59436000000,18954000000,104130000000,163566000000,2016-09-01
L052,2016,10,769,4,5,광주,20대,4,234000,179946000,936000,966420.0,442260.0,173160000000,8000460000000,6601140000000,3917160000000,161460000000,844740000000,159120000000,327600000000,978120000000,2791620000000,2623140000000,3648060000000,8711820000000,55224000000,18018000000,99918000000,155142000000,2016-10-01
L052,2016,11,769,4,5,광주,20대,3,235000,180715000,940000,923550.0,444150.0,180950000000,8034650000000,6645800000000,3915100000000,164500000000,843650000000,157450000000,340750000000,972900000000,2815300000000,2648450000000,3680100000000,8779600000000,59455000000,19975000000,101520000000,160975000000,2016-11-01
L052,2016,12,769,4,5,광주,20대,3,235000,180715000,940000,925900.0,444150.0,180950000000,8079300000000,6650500000000,3865750000000,169200000000,860100000000,155100000000,347800000000,958800000000,2827050000000,2650800000000,3680100000000,8805450000000,58750000000,21385000000,100815000000,159565000000,2016-12-01
L052,2017,1,769,4,5,광주,20대,3,235000,180715000,940000,923550.0,444150.0,188000000000,8135700000000,6699850000000,3901000000000,171550000000,860100000000,155100000000,352500000000,949400000000,2838800000000,2700150000000,3673050000000,8864200000000,62745000000,21150000000,104105000000,166850000000,2017-01-01
L052,2017,2,770,4,5,광주,20대,3,236000,181720000,944000,941640.0,450760.0,184080000000,8052320000000,6622160000000,3825560000000,172280000000,861400000000,141600000000,391760000000,951080000000,2820200000000,2640840000000,3648560000000,8701320000000,60888000000,19352000000,103840000000,164728000000,2017-02-01
L052,2017,3,770,4,5,광주,20대,3,235000,180950000,940000,940000.0,446500.0,176250000000,7990000000000,6619950000000,3837550000000,173900000000,848350000000,138650000000,392450000000,951750000000,2829400000000,2632000000000,3649550000000,8770200000000,55695000000,18800000000,101755000000,157450000000,2017-03-01
L052,2017,4,771,4,5,광주,20대,3,236000,181956000,944000,944000.0,450760.0,195880000000,8035800000000,6692960000000,3882200000000,179360000000,854320000000,141600000000,394120000000,944000000000,2886280000000,2655000000000,3681600000000,8883040000000,63012000000,21712000000,111156000000,174168000000,2017-04-01
L052,2017,5,771,4,5,광주,20대,3,236000,181956000,944000,944000.0,450760.0,184080000000,8101880000000,6785000000000,3924680000000,184080000000,863760000000,136880000000,403560000000,955800000000,2916960000000,2699840000000,3754760000000,8991600000000,61360000000,20060000000,102660000000,164020000000,2017-05-01
L052,2017,6,771,4,5,광주,20대,3,237000,182727000,948000,948000.0,452670.0,206190000000,8076960000000,6804270000000,3901020000000,194340000000,872160000000,137460000000,402900000000,971700000000,2943540000000,2673360000000,3784890000000,9027330000000,67782000000,21567000000,116841000000,184623000000,2017-06-01
L052,2017,7,772,4,5,광주,20대,3,237000,182964000,948000,945630.0,452670.0,191970000000,8060370000000,6820860000000,3896280000000,203820000000,879270000000,132720000000,400530000000,978810000000,2971980000000,2644920000000,3827550000000,8994150000000,63753000000,20145000000,108072000000,171825000000,2017-07-01
L052,2017,8,772,4,5,광주,20대,3,237000,182964000,948000,945630.0,452670.0,203820000000,8005860000000,6740280000000,3877320000000,201450000000,872160000000,127980000000,393420000000,969330000000,2971980000000,2583300000000,3863100000000,8671830000000,67545000000,21330000000,114945000000,182490000000,2017-08-01
L052,2017,9,772,4,5,광주,20대,3,237000,182964000,948000,948000.0,455040.0,203820000000,8072220000000,6775830000000,3891540000000,203820000000,869790000000,127980000000,398160000000,959850000000,2976720000000,2621220000000,3896280000000,8645760000000,67545000000,20382000000,115893000000,183438000000,2017-09-01
L052,2017,10,773,4,5,광주,20대,3,238000,183974000,952000,942480.0,456960.0,197540000000,8189580000000,6859160000000,3934140000000,207060000000,871080000000,121380000000,411740000000,971040000000,3003560000000,2663220000000,3927000000000,8791720000000,66640000000,21182000000,109718000000,176358000000,2017-10-01
L052,2017,11,773,4,5,광주,20대,3,238000,183974000,952000,942480.0,454580.0,199920000000,8358560000000,6921040000000,4019820000000,209440000000,868700000000,116620000000,416500000000,961520000000,3055920000000,2677500000000,3922240000000,8834560000000,65212000000,20468000000,114240000000,179452000000,2017-11-01
L052,2017,12,773,4,5,광주,20대,3,239000,184747000,956000,946440.0,456490.0,200760000000,8455820000000,7062450000000,4106020000000,212710000000,874740000000,119500000000,415860000000,1001410000000,3073540000000,2762840000000,3953060000000,9038980000000,67876000000,23422000000,109462000000,177338000000,2017-12-01
L062,2016,1,727,4,5,부산,20대,4,326000,237002000,1304000,1359420.0,661779.9999999999,231460000000,8303220000000,6904680000000,4205400000000,192340000000,955180000000,251020000000,469440000000,678080000000,3419740000000,2529760000000,3563180000000,10167940000000,67808000000,27710000000,135942000000,203750000000,2016-01-01
L062,2016,2,768,4,5,부산,20대,4,487000,374016000,1948000,1918780.0,900950.0,336030000000,15330760000000,12764270000000,8317960000000,331160000000,1553530000000,501610000000,647710000000,1387950000000,6238470000000,4650850000000,6335870000000,18569310000000,110549000000,40908000000,184573000000,295122000000,2016-02-01
L062,2016,3,768,4,5,부산,20대,4,487000,374016000,1948000,1928520.0,900950.0,336030000000,15345370000000,12783750000000,8288740000000,331160000000,1558400000000,516220000000,676930000000,1392820000000,6209250000000,4694680000000,6389440000000,18515740000000,106166000000,38473000000,191391000000,297557000000,2016-03-01
L062,2016,4,768,4,5,부산,20대,4,488000,374784000,1952000,1937360.0,907680.0,370880000000,15420800000000,12883200000000,8374080000000,336720000000,1561600000000,502640000000,702720000000,1390800000000,6217120000000,4782400000000,6461120000000,18617200000000,119072000000,44896000000,206912000000,325984000000,2016-04-01
L062,2016,5,768,4,5,부산,20대,4,488000,374784000,1952000,1932480.0,912560.0,346480000000,15581840000000,13049120000000,8515600000000,346480000000,1581120000000,492880000000,712480000000,1405440000000,6280560000000,4870240000000,6578240000000,18773360000000,115656000000,41480000000,189344000000,305000000000,2016-05-01
L062,2016,6,768,4,5,부산,20대,3,488000,374784000,1952000,1937360.0,917440.0,375760000000,15811200000000,13302880000000,8627840000000,351360000000,1595760000000,517280000000,736880000000,1424960000000,6397680000000,4982480000000,6680720000000,19085680000000,125904000000,43920000000,205936000000,331840000000,2016-06-01
L062,2016,7,769,4,5,부산,20대,4,489000,376041000,1956000,1936440.0,919320.0,366750000000,15907170000000,13462170000000,8684640000000,356970000000,1594140000000,537900000000,792180000000,1418100000000,6493920000000,5051370000000,6723750000000,19432860000000,124206000000,43032000000,199512000000,323718000000,2016-07-01
L062,2016,8,770,4,5,부산,20대,4,489000,376530000,1956000,1936440.0,924210.0,366750000000,15956070000000,13530630000000,8728650000000,361860000000,1589250000000,523230000000,811740000000,1408320000000,6503700000000,5114940000000,6772650000000,19520880000000,124206000000,44499000000,198045000000,322251000000,2016-08-01
L062,2016,9,770,4,5,부산,20대,3,489000,376530000,1956000,1946220.0,924210.0,391200000000,16161450000000,13731120000000,8880240000000,366750000000,1599030000000,542790000000,836190000000,1408320000000,6577050000000,5237190000000,6870450000000,19780050000000,128607000000,43032000000,219561000000,348168000000,2016-09-01
L062,2016,10,771,4,5,부산,20대,4,489000,377019000,1956000,1946220.0,924210.0,366750000000,16381500000000,13912050000000,8958480000000,371640000000,1594140000000,552570000000,841080000000,1403430000000,6621060000000,5379000000000,6880230000000,20063670000000,120294000000,41565000000,204891000000,325185000000,2016-10-01
L062,2016,11,771,4,5,부산,20대,3,490000,377790000,1960000,1940400.0,926100.0,377300000000,16547300000000,14043400000000,9045400000000,377300000000,1577800000000,558600000000,862400000000,1391600000000,6673800000000,5468400000000,6958000000000,20305600000000,127890000000,45080000000,204330000000,332220000000,2016-11-01
L062,2016,12,771,4,5,부산,20대,3,490000,377790000,1960000,1945300.0,921200.0,382200000000,16650200000000,14170800000000,9128700000000,382200000000,1587600000000,573300000000,867300000000,1396500000000,6722800000000,5541900000000,6987400000000,20511400000000,127400000000,48510000000,206290000000,333690000000,2016-12-01
L062,2017,1,771,4,5,부산,20대,3,490000,377790000,1960000,1940400.0,921200.0,396900000000,16669800000000,14165900000000,9025800000000,387100000000,1621900000000,597800000000,872200000000,1411200000000,6747300000000,5488000000000,7026600000000,20496700000000,134260000000,47530000000,215110000000,349370000000,2017-01-01
L062,2017,2,772,4,5,부산,20대,3,485000,374420000,1940000,1940000.0,921500.0,383150000000,16650050000000,14132900000000,8962800000000,388000000000,1581100000000,582000000000,940900000000,1421050000000,6615400000000,5592050000000,7047050000000,20311800000000,129495000000,45105000000,208550000000,338045000000,2017-02-01
L062,2017,3,773,4,5,부산,20대,3,484000,374132000,1936000,1940840.0,919600.0,367840000000,16678640000000,14152160000000,9016920000000,392040000000,1582680000000,580800000000,958320000000,1442320000000,6640480000000,5566000000000,7100280000000,20328000000000,119548000000,42592000000,205700000000,325248000000,2017-03-01
L062,2017,4,773,4,5,부산,20대,3,485000,374905000,1940000,1949699.9999999998,921500.0,412250000000,16785850000000,14297800000000,9122850000000,397700000000,1615050000000,572300000000,950600000000,1450150000000,6678450000000,5664800000000,7182850000000,20534900000000,134830000000,48985000000,228435000000,363265000000,2017-04-01
L062,2017,5,773,4,5,부산,20대,3,486000,375678000,1944000,1939140.0,923400.0,379080000000,16839900000000,14361300000000,9195120000000,408240000000,1618380000000,558900000000,962280000000,1448280000000,6726240000000,5676480000000,7275420000000,20543220000000,128790000000,45684000000,204606000000,333396000000,2017-05-01
L062,2017,6,773,4,5,부산,20대,3,486000,375678000,1944000,1944000.0,928260.0,427680000000,17019720000000,14516820000000,9297180000000,417960000000,1632960000000,558900000000,972000000000,1448280000000,6769980000000,5788260000000,7333740000000,20766780000000,142398000000,49572000000,235710000000,378108000000,2017-06-01
