pop_cd,year,month,avg_score,avg_rat,new_avg_rat,city,ages,monthly_spend_rat,population,num_opencard,num_usecard,monthly_card_spend,monthly_lc,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_payment,credit_card_installments_payment,debit_card_payment,monthly_spend,date
L062,2017,2,772,4,5,부산,20대,3,485000,4.0,1.9,790000,34330000,29140000,18480000,800000,3260000,1200000,1940000,2930000,13640000,11530000,14530000,41880000,267000,93000,430000,697000,2017-02-01
L062,2017,3,773,4,5,부산,20대,3,484000,4.01,1.9,760000,34460000,29240000,18630000,810000,3270000,1200000,1980000,2980000,13720000,11500000,14670000,42000000,247000,88000,425000,672000,2017-03-01
L062,2017,4,773,4,5,부산,20대,3,485000,4.02,1.9,850000,34610000,29480000,18810000,820000,3330000,1180000,1960000,2990000,13770000,11680000,14810000,42340000,278000,101000,471000,749000,2017-04-01
L062,2017,5,773,4,5,부산,20대,3,486000,3.99,1.9,780000,34650000,29550000,18920000,840000,3330000,1150000,1980000,2980000,13840000,11680000,14970000,42270000,265000,94000,421000,686000,2017-05-01
L062,2017,6,773,4,5,부산,20대,3,486000,4.0,1.91,880000,35020000,29870000,19130000,860000,3360000,1150000,2000000,2980000,13930000,11910000,15090000,42730000,293000,102000,485000,778000,2017-06-01
L062,2017,7,774,4,5,부산,20대,3,486000,3.99,1.91,830000,35300000,30120000,19380000,870000,3360000,1160000,1980000,2950000,14090000,12010000,15310000,42880000,280000,97000,453000,733000,2017-07-01
L062,2017,8,774,4,5,부산,20대,3,486000,3.99,1.91,860000,35000000,29920000,19250000,870000,3340000,1160000,1960000,2960000,14050000,11860000,15490000,41530000,293000,103000,464000,757000,2017-08-01
L062,2017,9,774,4,5,부산,20대,3,486000,3.98,1.92,880000,34800000,29810000,19210000,870000,3320000,1150000,1950000,2980000,13910000,11880000,15530000,40960000,296000,97000,487000,783000,2017-09-01
L062,2017,10,775,4,5,부산,20대,3,487000,3.98,1.91,840000,34600000,29590000,19120000,870000,3290000,1110000,2000000,3030000,14270000,11240000,15640000,40430000,285000,100000,455000,740000,2017-10-01
L062,2017,11,775,4,5,부산,20대,3,487000,3.96,1.91,850000,34420000,29530000,19110000,890000,3310000,1090000,2000000,2970000,14150000,11350000,15650000,40210000,283000,98000,469000,752000,2017-11-01
L062,2017,12,775,4,5,부산,20대,3,487000,3.96,1.9,860000,34420000,29520000,19170000,900000,3310000,1060000,1980000,2990000,14120000,11360000,15620000,40200000,291000,110000,459000,750000,2017-12-01
L072,2016,1,742,4,5,울산,20대,4,144000,3.64,1.84,630000,31200000,26160000,15880000,530000,3960000,1050000,1370000,3110000,12130000,10130000,13590000,36490000,167000,57000,406000,573000,2016-01-01
L072,2016,2,777,4,5,울산,20대,4,171000,3.73,1.76,700000,38370000,32420000,21190000,590000,4060000,1500000,1240000,3930000,14980000,12600000,16120000,44950000,216000,73000,411000,627000,2016-02-01
L072,2016,3,777,4,5,울산,20대,4,171000,3.76,1.76,690000,37620000,32000000,20650000,600000,4120000,1490000,1300000,3860000,14770000,12460000,16110000,43980000,213000,67000,410000,623000,2016-03-01
L072,2016,4,777,4,5,울산,20대,3,171000,3.77,1.77,750000,37930000,32340000,20790000,610000,4110000,1560000,1330000,3890000,14750000,12770000,16170000,44690000,232000,79000,439000,671000,2016-04-01
L072,2016,5,777,4,5,울산,20대,4,172000,3.77,1.78,710000,38760000,32970000,21280000,610000,4110000,1640000,1350000,3910000,15080000,13070000,16510000,45490000,230000,73000,407000,637000,2016-05-01
L072,2016,6,777,4,5,울산,20대,3,172000,3.78,1.79,770000,38940000,33180000,21440000,630000,4150000,1660000,1390000,3900000,15250000,13110000,16710000,45390000,251000,78000,441000,692000,2016-06-01
L072,2016,7,777,4,5,울산,20대,4,172000,3.75,1.79,740000,38780000,33280000,21450000,640000,4140000,1710000,1510000,3950000,15150000,13260000,16790000,45500000,245000,76000,419000,664000,2016-07-01
L072,2016,8,778,4,5,울산,20대,3,172000,3.75,1.8,760000,39190000,33430000,21560000,650000,4110000,1660000,1530000,3910000,15090000,13500000,16780000,45730000,245000,80000,435000,680000,2016-08-01
L072,2016,9,778,4,5,울산,20대,3,172000,3.77,1.81,780000,39500000,33770000,21640000,670000,4120000,1760000,1570000,3910000,15260000,13660000,16840000,46410000,249000,76000,455000,704000,2016-09-01
L072,2016,10,778,4,5,울산,20대,3,172000,3.77,1.81,750000,40020000,34550000,22380000,690000,4100000,1760000,1580000,3890000,15290000,14410000,17000000,47430000,238000,74000,438000,676000,2016-10-01
L072,2016,11,778,4,5,울산,20대,3,172000,3.77,1.8,770000,40120000,34500000,22270000,700000,4130000,1730000,1620000,3840000,15290000,14410000,17110000,47390000,249000,78000,443000,692000,2016-11-01
L072,2016,12,778,4,5,울산,20대,3,171000,3.78,1.8,770000,39880000,34290000,21960000,710000,4200000,1730000,1640000,3860000,15280000,14180000,17110000,47080000,243000,83000,444000,687000,2016-12-01
L072,2017,1,779,4,5,울산,20대,3,171000,3.76,1.8,820000,39790000,34180000,21810000,730000,4240000,1720000,1640000,3680000,15180000,14360000,17100000,46960000,278000,82000,460000,738000,2017-01-01
L072,2017,2,779,4,5,울산,20대,3,171000,3.8,1.82,780000,40000000,34290000,21800000,730000,4160000,1710000,1830000,3560000,15240000,14550000,16930000,47680000,248000,77000,455000,703000,2017-02-01
L072,2017,3,779,4,5,울산,20대,4,171000,3.81,1.82,740000,40170000,34480000,21860000,740000,4150000,1750000,1890000,3520000,15380000,14640000,17190000,47900000,232000,74000,434000,666000,2017-03-01
L072,2017,4,779,4,5,울산,20대,3,171000,3.82,1.82,830000,40430000,34430000,21740000,760000,4130000,1760000,1870000,3490000,15540000,14460000,17090000,47980000,261000,85000,484000,745000,2017-04-01
L072,2017,5,779,4,5,울산,20대,3,171000,3.81,1.83,770000,40600000,34490000,21740000,780000,4100000,1750000,1870000,3490000,15550000,14500000,17210000,48140000,249000,79000,442000,691000,2017-05-01
L072,2017,6,780,4,5,울산,20대,3,171000,3.82,1.83,860000,40850000,34830000,21900000,810000,4190000,1780000,1900000,3480000,15770000,14620000,17380000,48710000,274000,85000,501000,775000,2017-06-01
L072,2017,7,780,4,5,울산,20대,3,171000,3.8,1.83,800000,41270000,35190000,22340000,820000,4180000,1760000,1860000,3400000,15490000,15350000,17490000,49340000,258000,81000,461000,719000,2017-07-01
L072,2017,8,780,4,5,울산,20대,3,171000,3.8,1.83,850000,40960000,35110000,22390000,810000,4110000,1680000,1860000,3380000,15190000,15600000,17480000,48360000,276000,86000,488000,764000,2017-08-01
L072,2017,9,780,4,5,울산,20대,3,170000,3.8,1.84,850000,40650000,34960000,22210000,810000,4120000,1660000,1850000,3460000,15300000,15270000,17540000,47790000,274000,81000,495000,769000,2017-09-01
L072,2017,10,781,4,5,울산,20대,3,170000,3.8,1.83,820000,41080000,35420000,22280000,820000,4130000,1700000,2240000,3790000,15510000,15190000,17730000,48560000,268000,84000,468000,736000,2017-10-01
L072,2017,11,781,4,5,울산,20대,3,170000,3.8,1.83,830000,41030000,35400000,22390000,830000,4130000,1660000,2220000,3420000,15530000,15520000,18010000,48340000,269000,83000,478000,747000,2017-11-01
L072,2017,12,781,4,5,울산,20대,3,170000,3.8,1.82,830000,40640000,35070000,22350000,850000,4090000,1630000,1860000,3510000,15600000,15020000,18200000,47590000,273000,91000,466000,739000,2017-12-01
L082,2016,1,732,4,5,경기,20대,4,1290000,3.69,1.91,710000,29480000,24270000,15890000,540000,3370000,830000,1330000,2130000,12730000,8660000,13540000,31670000,209000,70000,431000,640000,2016-01-01
L082,2016,2,771,4,5,경기,20대,4,1826000,3.55,1.74,720000,35790000,29250000,20290000,610000,3540000,990000,1230000,2950000,14470000,10960000,16200000,37930000,246000,77000,397000,643000,2016-02-01
L082,2016,3,771,4,5,경기,20대,4,1825000,3.56,1.74,720000,36140000,29450000,20370000,620000,3530000,990000,1280000,2930000,14460000,11190000,16260000,38200000,239000,72000,409000,648000,2016-03-01
L082,2016,4,771,4,5,경기,20대,3,1831000,3.57,1.75,790000,36820000,29880000,20750000,620000,3550000,990000,1300000,2950000,14470000,11600000,16390000,38720000,263000,83000,444000,707000,2016-04-01
L082,2016,5,771,4,5,경기,20대,3,1835000,3.57,1.76,750000,37320000,30290000,21060000,630000,3570000,990000,1330000,2970000,14560000,11900000,16520000,39250000,256000,77000,417000,673000,2016-05-01
L082,2016,6,771,4,5,경기,20대,3,1839000,3.57,1.76,820000,37880000,30710000,21300000,650000,3610000,990000,1360000,2980000,14700000,12150000,16730000,39720000,281000,83000,456000,737000,2016-06-01
L082,2016,7,772,4,5,경기,20대,3,1842000,3.56,1.77,790000,38110000,31040000,21490000,670000,3620000,980000,1430000,3000000,14870000,12290000,16840000,40280000,277000,80000,433000,710000,2016-07-01
L082,2016,8,773,4,5,경기,20대,3,1845000,3.56,1.77,800000,38320000,31420000,21790000,680000,3620000,980000,1450000,3000000,15040000,12490000,16940000,40940000,277000,85000,438000,715000,2016-08-01
L082,2016,9,773,4,5,경기,20대,3,1848000,3.57,1.78,840000,38710000,31880000,22100000,690000,3640000,1010000,1480000,3000000,15290000,12710000,17170000,41510000,285000,83000,472000,757000,2016-09-01
L082,2016,10,773,4,5,경기,20대,3,1852000,3.57,1.78,790000,39050000,32240000,22340000,700000,3650000,1020000,1490000,2990000,15360000,13000000,17270000,41970000,269000,79000,442000,711000,2016-10-01
L082,2016,11,773,4,5,경기,20대,3,1855000,3.57,1.78,820000,39510000,32650000,22560000,720000,3660000,1030000,1540000,2980000,15530000,13250000,17480000,42550000,282000,85000,453000,735000,2016-11-01
L082,2016,12,773,4,5,경기,20대,3,1857000,3.57,1.77,810000,39750000,32820000,22600000,730000,3680000,1050000,1560000,2970000,15650000,13300000,17620000,42830000,279000,91000,440000,719000,2016-12-01
L082,2017,1,774,4,5,경기,20대,3,1861000,3.57,1.77,850000,39830000,32950000,22620000,740000,3720000,1070000,1580000,2970000,15710000,13370000,17690000,43020000,298000,89000,463000,761000,2017-01-01
L082,2017,2,774,4,5,경기,20대,3,1822000,3.63,1.8,840000,39850000,32950000,22520000,750000,3710000,1060000,1750000,2940000,15680000,13440000,17650000,43070000,292000,85000,463000,755000,2017-02-01
L082,2017,3,775,4,5,경기,20대,3,1821000,3.63,1.8,800000,39840000,33090000,22600000,760000,3700000,1070000,1770000,2900000,15760000,13550000,17680000,43410000,271000,82000,447000,718000,2017-03-01
L082,2017,4,775,4,5,경기,20대,3,1829000,3.64,1.8,890000,39920000,33300000,22710000,770000,3750000,1070000,1770000,2890000,15840000,13690000,17850000,43710000,307000,93000,490000,797000,2017-04-01
L082,2017,5,775,4,5,경기,20대,3,1834000,3.63,1.8,840000,40140000,33590000,22920000,780000,3780000,1060000,1770000,2880000,15910000,13910000,17950000,44140000,295000,88000,457000,752000,2017-05-01
L082,2017,6,775,4,5,경기,20대,3,1837000,3.63,1.81,930000,40330000,33770000,22990000,800000,3820000,1040000,1780000,2880000,15950000,14050000,18140000,44330000,322000,95000,513000,835000,2017-06-01
L082,2017,7,776,4,5,경기,20대,3,1840000,3.62,1.81,870000,40640000,34170000,23290000,810000,3850000,1040000,1750000,2880000,16170000,14230000,18320000,44710000,308000,90000,472000,780000,2017-07-01
L082,2017,8,776,4,5,경기,20대,3,1847000,3.63,1.81,920000,40570000,34270000,23460000,800000,3840000,1010000,1720000,2910000,16210000,14270000,18630000,44100000,323000,96000,501000,824000,2017-08-01
L082,2017,9,776,4,5,경기,20대,3,1851000,3.63,1.82,920000,40680000,34500000,23620000,810000,3840000,1000000,1710000,2980000,16320000,14320000,19000000,44050000,322000,92000,506000,828000,2017-09-01
L082,2017,10,777,4,5,경기,20대,3,1855000,3.63,1.81,900000,40960000,34840000,23850000,810000,3850000,980000,1740000,3000000,16450000,14510000,19200000,44470000,323000,95000,482000,805000,2017-10-01
L082,2017,11,777,4,5,경기,20대,3,1858000,3.63,1.81,910000,41050000,35020000,23970000,820000,3850000,970000,1740000,2980000,16520000,14630000,19300000,44680000,320000,93000,497000,817000,2017-11-01
L082,2017,12,777,4,5,경기,20대,3,1863000,3.63,1.81,900000,41300000,35230000,24180000,830000,3880000,990000,1710000,3000000,16600000,14750000,19500000,44910000,323000,105000,472000,795000,2017-12-01
L092,2016,1,734,4,5,강원,20대,4,163000,3.36,1.8,640000,22260000,18610000,10070000,410000,4220000,440000,1260000,2710000,9130000,6110000,12260000,22470000,158000,61000,421000,579000,2016-01-01
L092,2016,2,764,4,5,강원,20대,4,179000,3.45,1.71,700000,26040000,21520000,12370000,470000,4500000,550000,1190000,3350000,10200000,7190000,14150000,25330000,210000,79000,411000,621000,2016-02-01
L092,2016,3,764,4,5,강원,20대,4,179000,3.47,1.71,700000,26090000,21370000,12310000,480000,4490000,520000,1230000,3350000,10190000,7060000,14270000,24820000,205000,74000,421000,626000,2016-03-01
L092,2016,4,764,4,5,강원,20대,3,179000,3.48,1.72,780000,26470000,21610000,12470000,490000,4520000,520000,1280000,3370000,10240000,7230000,14430000,25050000,231000,85000,464000,695000,2016-04-01
L092,2016,5,764,4,5,강원,20대,4,180000,3.48,1.73,730000,26830000,21780000,12530000,510000,4510000,530000,1310000,3320000,10310000,7360000,14550000,25250000,219000,78000,433000,652000,2016-05-01
L092,2016,6,764,4,5,강원,20대,3,180000,3.49,1.73,790000,27010000,22050000,12680000,530000,4540000,550000,1320000,3350000,10460000,7440000,14680000,25660000,242000,83000,465000,707000,2016-06-01
L092,2016,7,764,4,5,강원,20대,3,180000,3.46,1.73,760000,27560000,22270000,12740000,540000,4550000,560000,1440000,3400000,10500000,7580000,14820000,25920000,236000,80000,444000,680000,2016-07-01
L092,2016,8,766,4,5,강원,20대,3,180000,3.47,1.74,770000,27700000,22430000,12850000,550000,4530000,570000,1480000,3370000,10520000,7740000,14940000,26150000,232000,84000,454000,686000,2016-08-01
L092,2016,9,765,4,5,강원,20대,3,181000,3.48,1.75,810000,27970000,22740000,12990000,560000,4570000,610000,1490000,3370000,10680000,7880000,15110000,26440000,239000,81000,490000,729000,2016-09-01
L092,2016,10,766,4,5,강원,20대,3,181000,3.49,1.74,790000,28180000,22980000,13010000,560000,4590000,640000,1540000,3370000,10670000,8140000,15230000,26700000,231000,78000,481000,712000,2016-10-01
L092,2016,11,766,4,5,강원,20대,3,181000,3.49,1.75,800000,28490000,23340000,13170000,570000,4610000,650000,1610000,3370000,10890000,8270000,15530000,27050000,244000,84000,472000,716000,2016-11-01
L092,2016,12,766,4,5,강원,20대,3,182000,3.49,1.75,790000,28720000,23630000,13510000,590000,4630000,640000,1670000,3360000,11130000,8330000,15730000,27430000,240000,89000,461000,701000,2016-12-01
L092,2017,1,766,4,5,강원,20대,3,182000,3.48,1.75,820000,28790000,23680000,13420000,590000,4640000,650000,1680000,3400000,11100000,8400000,15710000,27520000,252000,88000,480000,732000,2017-01-01
L092,2017,2,766,4,5,강원,20대,3,179000,3.54,1.78,800000,29120000,23940000,13510000,590000,4600000,630000,1860000,3520000,11110000,8530000,15920000,27690000,242000,83000,475000,717000,2017-02-01
L092,2017,3,766,4,5,강원,20대,3,179000,3.55,1.78,780000,29070000,23950000,13570000,610000,4590000,610000,1870000,3450000,11020000,8690000,15830000,27750000,231000,82000,467000,698000,2017-03-01
L092,2017,4,767,4,5,강원,20대,3,179000,3.56,1.78,870000,29470000,24060000,13690000,630000,4680000,610000,1850000,3430000,11100000,8740000,15910000,27860000,260000,91000,519000,779000,2017-04-01
L092,2017,5,768,4,5,강원,20대,3,179000,3.55,1.78,810000,29820000,24440000,13970000,640000,4710000,610000,1880000,3450000,11320000,8870000,16020000,28420000,249000,84000,477000,726000,2017-05-01
L092,2017,6,768,4,5,강원,20대,3,180000,3.55,1.78,880000,30130000,24710000,14090000,660000,4750000,650000,1910000,3530000,11440000,8940000,16270000,28750000,265000,91000,524000,789000,2017-06-01
L092,2017,7,769,4,5,강원,20대,3,180000,3.54,1.78,830000,30450000,25150000,14440000,650000,4830000,650000,1890000,3540000,11640000,9190000,16590000,28690000,254000,85000,491000,745000,2017-07-01
L092,2017,8,769,4,5,강원,20대,3,180000,3.54,1.78,880000,30110000,24930000,14310000,660000,4830000,630000,1880000,3460000,11640000,9030000,16750000,27810000,268000,92000,520000,788000,2017-08-01
L092,2017,9,769,4,5,강원,20대,3,181000,3.55,1.78,880000,30320000,25110000,14370000,670000,4850000,610000,1870000,3410000,11660000,9250000,16860000,28090000,266000,87000,527000,793000,2017-09-01
L092,2017,10,770,4,5,강원,20대,3,181000,3.54,1.78,860000,30440000,25280000,14380000,680000,4820000,610000,1900000,3390000,11770000,9340000,16900000,28420000,266000,90000,504000,770000,2017-10-01
L092,2017,11,770,4,5,강원,20대,3,182000,3.54,1.78,870000,30580000,25360000,14550000,680000,4810000,650000,1880000,3310000,11870000,9400000,17020000,28640000,259000,87000,524000,783000,2017-11-01
L092,2017,12,770,4,5,강원,20대,3,182000,3.54,1.78,860000,30810000,25710000,14870000,690000,4820000,610000,1880000,3320000,12030000,9590000,17160000,29170000,267000,100000,493000,760000,2017-12-01
L102,2016,1,738,4,5,충북,20대,4,163000,3.38,1.82,640000,28830000,23380000,12860000,420000,3970000,730000,1140000,2760000,10730000,9260000,13390000,30000000,169000,62000,409000,578000,2016-01-01
L102,2016,2,771,4,5,충북,20대,4,202000,3.32,1.67,680000,33310000,26900000,15680000,490000,4130000,950000,1170000,3300000,12400000,10450000,15340000,33870000,212000,73000,395000,607000,2016-02-01
L102,2016,3,771,4,5,충북,20대,4,201000,3.33,1.67,680000,33640000,27120000,15760000,500000,4150000,960000,1230000,3330000,12460000,10580000,15490000,34090000,202000,69000,409000,611000,2016-03-01
L102,2016,4,771,4,5,충북,20대,4,200000,3.34,1.68,740000,34050000,27530000,16100000,500000,4170000,970000,1280000,3290000,12550000,10950000,15570000,34650000,224000,78000,438000,662000,2016-04-01
L102,2016,5,771,4,5,충북,20대,4,201000,3.34,1.68,700000,34410000,27810000,16250000,520000,4190000,990000,1310000,3380000,12650000,11020000,15790000,34890000,218000,72000,410000,628000,2016-05-01
L102,2016,6,771,4,5,충북,20대,3,200000,3.35,1.69,760000,35060000,28460000,16700000,530000,4240000,1010000,1300000,3410000,12840000,11470000,15930000,35860000,238000,77000,445000,683000,2016-06-01
L102,2016,7,771,4,5,충북,20대,4,200000,3.33,1.69,730000,34990000,28380000,16490000,530000,4250000,1010000,1400000,3400000,12800000,11410000,15990000,35720000,238000,75000,417000,655000,2016-07-01
L102,2016,8,772,4,5,충북,20대,4,200000,3.33,1.7,740000,35080000,28510000,16560000,550000,4260000,1030000,1410000,3380000,12860000,11490000,16040000,36020000,235000,78000,427000,662000,2016-08-01
