avg_score,num_usecard,monthly_card_spend,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_installments_payment,monthly_spend,cluster,city,ages,sex,avg_rat,monthly_loan,credit_card_payment,debit_card_payment
775,1.8,890000,22710000,770000,3750000,1070000,1770000,2890000,15840000,13690000,17850000,43710000,93000,797000,2,경기,20대,,4,33300000,307000,490000
775,1.8,840000,22920000,780000,3780000,1060000,1770000,2880000,15910000,13910000,17950000,44140000,88000,752000,2,경기,20대,,4,33590000,295000,457000
775,1.81,930000,22990000,800000,3820000,1040000,1780000,2880000,15950000,14050000,18140000,44330000,95000,835000,2,경기,20대,,4,33770000,322000,513000
776,1.81,870000,23290000,810000,3850000,1040000,1750000,2880000,16170000,14230000,18320000,44710000,90000,780000,2,경기,20대,,4,34170000,308000,472000
776,1.81,920000,23460000,800000,3840000,1010000,1720000,2910000,16210000,14270000,18630000,44100000,96000,824000,2,경기,20대,,4,34270000,323000,501000
776,1.82,920000,23620000,810000,3840000,1000000,1710000,2980000,16320000,14320000,19000000,44050000,92000,828000,2,경기,20대,,4,34500000,322000,506000
777,1.81,900000,23850000,810000,3850000,980000,1740000,3000000,16450000,14510000,19200000,44470000,95000,805000,2,경기,20대,,4,34840000,323000,482000
777,1.81,910000,23970000,820000,3850000,970000,1740000,2980000,16520000,14630000,19300000,44680000,93000,817000,2,경기,20대,,4,35020000,320000,497000
777,1.81,900000,24180000,830000,3880000,990000,1710000,3000000,16600000,14750000,19500000,44910000,105000,795000,2,경기,20대,,4,35230000,323000,472000
734,1.8,640000,10070000,410000,4220000,440000,1260000,2710000,9130000,6110000,12260000,22470000,61000,579000,2,강원,20대,,4,18610000,158000,421000
764,1.71,700000,12370000,470000,4500000,550000,1190000,3350000,10200000,7190000,14150000,25330000,79000,621000,2,강원,20대,,4,21520000,210000,411000
764,1.71,700000,12310000,480000,4490000,520000,1230000,3350000,10190000,7060000,14270000,24820000,74000,626000,2,강원,20대,,4,21370000,205000,421000
764,1.72,780000,12470000,490000,4520000,520000,1280000,3370000,10240000,7230000,14430000,25050000,85000,695000,2,강원,20대,,4,21610000,231000,464000
764,1.73,730000,12530000,510000,4510000,530000,1310000,3320000,10310000,7360000,14550000,25250000,78000,652000,2,강원,20대,,4,21780000,219000,433000
764,1.73,790000,12680000,530000,4540000,550000,1320000,3350000,10460000,7440000,14680000,25660000,83000,707000,2,강원,20대,,4,22050000,242000,465000
764,1.73,760000,12740000,540000,4550000,560000,1440000,3400000,10500000,7580000,14820000,25920000,80000,680000,2,강원,20대,,4,22270000,236000,444000
766,1.74,770000,12850000,550000,4530000,570000,1480000,3370000,10520000,7740000,14940000,26150000,84000,686000,2,강원,20대,,4,22430000,232000,454000
765,1.75,810000,12990000,560000,4570000,610000,1490000,3370000,10680000,7880000,15110000,26440000,81000,729000,2,강원,20대,,4,22740000,239000,490000
766,1.74,790000,13010000,560000,4590000,640000,1540000,3370000,10670000,8140000,15230000,26700000,78000,712000,2,강원,20대,,4,22980000,231000,481000
766,1.75,800000,13170000,570000,4610000,650000,1610000,3370000,10890000,8270000,15530000,27050000,84000,716000,2,강원,20대,,4,23340000,244000,472000
766,1.75,790000,13510000,590000,4630000,640000,1670000,3360000,11130000,8330000,15730000,27430000,89000,701000,2,강원,20대,,4,23630000,240000,461000
766,1.75,820000,13420000,590000,4640000,650000,1680000,3400000,11100000,8400000,15710000,27520000,88000,732000,2,강원,20대,,4,23680000,252000,480000
766,1.78,800000,13510000,590000,4600000,630000,1860000,3520000,11110000,8530000,15920000,27690000,83000,717000,2,강원,20대,,4,23940000,242000,475000
766,1.78,780000,13570000,610000,4590000,610000,1870000,3450000,11020000,8690000,15830000,27750000,82000,698000,2,강원,20대,,4,23950000,231000,467000
767,1.78,870000,13690000,630000,4680000,610000,1850000,3430000,11100000,8740000,15910000,27860000,91000,779000,2,강원,20대,,4,24060000,260000,519000
768,1.78,810000,13970000,640000,4710000,610000,1880000,3450000,11320000,8870000,16020000,28420000,84000,726000,2,강원,20대,,4,24440000,249000,477000
768,1.78,880000,14090000,660000,4750000,650000,1910000,3530000,11440000,8940000,16270000,28750000,91000,789000,2,강원,20대,,4,24710000,265000,524000
769,1.78,830000,14440000,650000,4830000,650000,1890000,3540000,11640000,9190000,16590000,28690000,85000,745000,2,강원,20대,,4,25150000,254000,491000
769,1.78,880000,14310000,660000,4830000,630000,1880000,3460000,11640000,9030000,16750000,27810000,92000,788000,2,강원,20대,,4,24930000,268000,520000
769,1.78,880000,14370000,670000,4850000,610000,1870000,3410000,11660000,9250000,16860000,28090000,87000,793000,2,강원,20대,,4,25110000,266000,527000
770,1.78,860000,14380000,680000,4820000,610000,1900000,3390000,11770000,9340000,16900000,28420000,90000,770000,2,강원,20대,,4,25280000,266000,504000
770,1.78,870000,14550000,680000,4810000,650000,1880000,3310000,11870000,9400000,17020000,28640000,87000,783000,2,강원,20대,,4,25360000,259000,524000
770,1.78,860000,14870000,690000,4820000,610000,1880000,3320000,12030000,9590000,17160000,29170000,100000,760000,2,강원,20대,,4,25710000,267000,493000
738,1.82,640000,12860000,420000,3970000,730000,1140000,2760000,10730000,9260000,13390000,30000000,62000,578000,2,충북,20대,,4,23380000,169000,409000
771,1.67,680000,15680000,490000,4130000,950000,1170000,3300000,12400000,10450000,15340000,33870000,73000,607000,2,충북,20대,,4,26900000,212000,395000
771,1.67,680000,15760000,500000,4150000,960000,1230000,3330000,12460000,10580000,15490000,34090000,69000,611000,2,충북,20대,,4,27120000,202000,409000
771,1.68,740000,16100000,500000,4170000,970000,1280000,3290000,12550000,10950000,15570000,34650000,78000,662000,2,충북,20대,,4,27530000,224000,438000
771,1.68,700000,16250000,520000,4190000,990000,1310000,3380000,12650000,11020000,15790000,34890000,72000,628000,2,충북,20대,,4,27810000,218000,410000
771,1.69,760000,16700000,530000,4240000,1010000,1300000,3410000,12840000,11470000,15930000,35860000,77000,683000,2,충북,20대,,4,28460000,238000,445000
771,1.69,730000,16490000,530000,4250000,1010000,1400000,3400000,12800000,11410000,15990000,35720000,75000,655000,2,충북,20대,,4,28380000,238000,417000
772,1.7,740000,16560000,550000,4260000,1030000,1410000,3380000,12860000,11490000,16040000,36020000,78000,662000,2,충북,20대,,4,28510000,235000,427000
772,1.7,770000,16700000,560000,4280000,1060000,1410000,3370000,13060000,11500000,16290000,36200000,76000,694000,2,충북,20대,,4,28710000,237000,457000
773,1.7,740000,16690000,570000,4300000,1070000,1430000,3340000,13000000,11620000,16290000,36210000,72000,668000,2,충북,20대,,4,28740000,222000,446000
773,1.7,760000,16830000,580000,4330000,1060000,1450000,3290000,13030000,11800000,16360000,36430000,79000,681000,2,충북,20대,,4,28910000,239000,442000
773,1.7,760000,16900000,600000,4340000,1070000,1480000,3290000,13160000,11900000,16630000,36670000,85000,675000,2,충북,20대,,4,29150000,234000,441000
773,1.7,790000,16710000,620000,4410000,1070000,1510000,3270000,13250000,11910000,16690000,36770000,83000,707000,2,충북,20대,,4,29220000,253000,454000
773,1.75,790000,17180000,630000,4240000,1060000,1650000,3450000,13260000,11950000,17090000,36950000,79000,711000,2,충북,20대,,4,29450000,253000,458000
773,1.74,750000,17110000,640000,4250000,1050000,1710000,3420000,13370000,11770000,17150000,36740000,77000,673000,2,충북,20대,,4,29350000,232000,441000
773,1.75,840000,17040000,660000,4330000,1040000,1770000,3400000,13410000,11860000,17280000,36840000,88000,752000,2,충북,20대,,4,29460000,265000,487000
774,1.75,780000,17220000,690000,4340000,1010000,1760000,3420000,13620000,11920000,17480000,37320000,81000,699000,2,충북,20대,,4,29750000,251000,448000
774,1.75,860000,17250000,720000,4360000,1020000,1770000,3440000,13600000,12120000,17560000,37900000,87000,773000,2,충북,20대,,4,29950000,272000,501000
774,1.75,810000,17530000,740000,4370000,1040000,1760000,3440000,13730000,12220000,17730000,38000000,84000,726000,2,충북,20대,,4,30190000,259000,467000
774,1.75,850000,17510000,730000,4390000,990000,1790000,3430000,13640000,12240000,17950000,37270000,88000,762000,2,충북,20대,,4,30100000,273000,489000
774,1.76,860000,17500000,740000,4450000,960000,1790000,3450000,13680000,12210000,18150000,37060000,84000,776000,2,충북,20대,,4,30140000,273000,503000
775,1.76,840000,17710000,750000,4440000,920000,1820000,3430000,13710000,12420000,18290000,37390000,86000,754000,2,충북,20대,,4,30360000,272000,482000
775,1.75,850000,17910000,770000,4500000,900000,1820000,3410000,13790000,12590000,18340000,37670000,84000,766000,2,충북,20대,,4,30590000,272000,494000
775,1.75,840000,17900000,790000,4530000,930000,1860000,3410000,13980000,12560000,18390000,37900000,95000,745000,2,충북,20대,,4,30750000,271000,474000
736,1.84,680000,16250000,520000,4100000,780000,1350000,3030000,12420000,10400000,14740000,33840000,69000,611000,2,충남,20대,,4,26550000,199000,412000
768,1.69,740000,20660000,590000,4210000,980000,1290000,3390000,14400000,13130000,17230000,39680000,84000,656000,2,충남,20대,,4,31730000,255000,401000
768,1.68,740000,20650000,600000,4230000,990000,1360000,3380000,14570000,13150000,17470000,39780000,80000,660000,2,충남,20대,,4,31900000,245000,415000
768,1.69,810000,20920000,610000,4240000,990000,1380000,3370000,14550000,13380000,17500000,39990000,91000,719000,2,충남,20대,,4,32100000,277000,442000
768,1.7,760000,21040000,620000,4260000,1000000,1420000,3380000,14590000,13580000,17680000,40440000,83000,677000,2,충남,20대,,4,32350000,266000,411000
768,1.71,820000,21300000,640000,4300000,1000000,1430000,3440000,14690000,13790000,17800000,40890000,90000,730000,2,충남,20대,,4,32740000,284000,446000
768,1.71,780000,21250000,660000,4300000,980000,1520000,3420000,14660000,13870000,17730000,40960000,86000,694000,2,충남,20대,,4,32770000,277000,417000
769,1.71,790000,21520000,680000,4300000,980000,1560000,3450000,14630000,14270000,17890000,41510000,89000,701000,2,충남,20대,,4,33180000,272000,429000
769,1.72,820000,21550000,690000,4310000,1000000,1610000,3470000,14900000,14280000,18180000,41830000,87000,733000,2,충남,20대,,4,33480000,277000,456000
769,1.72,780000,21250000,710000,4290000,1020000,1610000,3460000,14720000,14260000,18250000,41530000,81000,699000,2,충남,20대,,4,33270000,258000,441000
769,1.72,810000,21650000,730000,4300000,1010000,1570000,3490000,15090000,14380000,18570000,42430000,88000,722000,2,충남,20대,,4,33810000,275000,447000
769,1.72,790000,21700000,740000,4330000,1020000,1620000,3530000,15250000,14390000,18700000,42830000,91000,699000,2,충남,20대,,4,34010000,270000,429000
769,1.72,820000,21620000,750000,4380000,1030000,1630000,3500000,15110000,14540000,18730000,42960000,90000,730000,2,충남,20대,,4,33990000,290000,440000
768,1.76,810000,20980000,750000,4410000,1010000,1820000,3410000,14940000,14250000,18710000,42100000,85000,725000,2,충남,20대,,4,33450000,280000,445000
769,1.75,770000,20900000,770000,4400000,1030000,1870000,3480000,15000000,14130000,18890000,42100000,81000,689000,2,충남,20대,,4,33450000,257000,432000
769,1.76,860000,21050000,790000,4470000,1050000,1840000,3700000,15150000,14060000,19290000,42420000,91000,769000,2,충남,20대,,4,33760000,294000,475000
770,1.76,810000,21300000,800000,4500000,1030000,1930000,3580000,15290000,14450000,19440000,42930000,87000,723000,2,충남,20대,,4,34150000,278000,445000
769,1.76,880000,21180000,820000,4550000,1030000,1960000,3530000,15390000,14500000,19490000,43160000,92000,788000,2,충남,20대,,4,34260000,303000,485000
770,1.76,830000,21190000,860000,4600000,1070000,1930000,3490000,15510000,14540000,19520000,43180000,88000,742000,2,충남,20대,,4,34380000,286000,456000
770,1.76,870000,21030000,880000,4560000,1060000,1910000,3470000,15580000,14350000,19690000,42390000,93000,777000,2,충남,20대,,4,34230000,302000,475000
770,1.77,870000,20910000,890000,4590000,1050000,1930000,3470000,15680000,14220000,19950000,42080000,89000,781000,2,충남,20대,,4,34230000,297000,484000
771,1.76,840000,20870000,890000,4560000,1070000,1950000,3470000,15770000,14220000,19930000,42310000,90000,750000,2,충남,20대,,4,34290000,291000,459000
771,1.76,860000,20810000,900000,4580000,1060000,1960000,3460000,15960000,13990000,20120000,42210000,88000,772000,2,충남,20대,,4,34240000,285000,487000
771,1.76,850000,20690000,910000,4610000,1060000,1920000,3500000,15810000,13930000,20180000,41980000,98000,752000,2,충남,20대,,4,34060000,291000,461000
729,1.83,590000,13100000,480000,3720000,900000,1270000,3420000,10250000,8240000,13440000,29090000,58000,532000,2,전북,20대,,4,22580000,153000,379000
762,1.72,630000,15510000,540000,3860000,1040000,1230000,4340000,11190000,9650000,15300000,32900000,71000,559000,2,전북,20대,,4,25970000,194000,365000
762,1.72,630000,15530000,560000,3920000,1050000,1270000,4380000,11260000,9710000,15530000,32850000,67000,563000,2,전북,20대,,4,26140000,190000,373000
762,1.74,690000,15610000,560000,3930000,1100000,1280000,4370000,11380000,9810000,15630000,32870000,78000,612000,2,전북,20대,,4,26350000,207000,405000
762,1.74,650000,15670000,580000,3920000,1080000,1300000,4380000,11470000,9870000,15760000,33020000,71000,579000,2,전북,20대,,4,26510000,205000,374000
762,1.75,710000,15920000,610000,3970000,1090000,1340000,4440000,11720000,9950000,15940000,33630000,76000,634000,2,전북,20대,,4,26930000,223000,411000
763,1.75,680000,15920000,620000,3950000,1060000,1440000,4410000,11810000,9930000,15970000,33750000,72000,608000,2,전북,20대,,4,26970000,221000,387000
764,1.75,690000,16120000,640000,3950000,1110000,1460000,4380000,11940000,10120000,16110000,34110000,78000,612000,2,전북,20대,,4,27240000,217000,395000
764,1.76,720000,16130000,660000,3970000,1160000,1480000,4310000,12200000,10060000,16160000,34240000,73000,647000,2,전북,20대,,4,27350000,223000,424000
765,1.76,690000,16080000,680000,3970000,1210000,1490000,4330000,12300000,9980000,16250000,34210000,70000,620000,2,전북,20대,,4,27420000,209000,411000
765,1.75,710000,16090000,690000,4000000,1200000,1540000,4310000,12220000,10150000,16250000,34270000,77000,633000,2,전북,20대,,4,27490000,223000,410000
765,1.75,700000,16040000,710000,4010000,1200000,1560000,4240000,12300000,10000000,16220000,34080000,80000,620000,2,전북,20대,,4,27360000,216000,404000
765,1.75,730000,16160000,720000,4090000,1190000,1580000,4230000,12420000,10200000,16320000,34550000,79000,651000,2,전북,20대,,4,27680000,231000,420000
766,1.78,720000,15810000,730000,4080000,1200000,1710000,4130000,12520000,10050000,16310000,34240000,73000,647000,2,전북,20대,,4,27520000,229000,418000
766,1.78,680000,15960000,740000,4080000,1170000,1720000,4190000,12460000,10100000,16470000,34240000,71000,609000,2,전북,20대,,4,27570000,209000,400000
767,1.78,770000,16050000,760000,4130000,1130000,1700000,4270000,12510000,9960000,16620000,34270000,81000,689000,2,전북,20대,,4,27560000,244000,445000
767,1.78,720000,16040000,780000,4160000,1100000,1710000,4170000,12630000,9940000,16800000,34180000,76000,644000,2,전북,20대,,4,27570000,229000,415000
767,1.78,790000,16210000,790000,4200000,1090000,1730000,4200000,12820000,9960000,16970000,34500000,81000,709000,2,전북,20대,,4,27810000,248000,461000
768,1.78,740000,16460000,810000,4200000,1100000,1700000,4240000,13040000,9940000,17100000,34790000,76000,664000,2,전북,20대,,4,28070000,233000,431000
768,1.78,780000,16450000,820000,4130000,1080000,1690000,4200000,12960000,9930000,17240000,34040000,81000,699000,2,전북,20대,,4,27930000,246000,453000
768,1.79,790000,16410000,820000,4140000,1060000,1680000,4200000,13010000,9840000,17360000,33790000,77000,713000,2,전북,20대,,4,27880000,245000,468000
769,1.78,770000,16450000,820000,4100000,1030000,1690000,4210000,13030000,9840000,17310000,34000000,79000,691000,2,전북,20대,,4,27910000,246000,445000
769,1.78,770000,16500000,840000,4110000,1010000,1700000,4340000,13030000,9750000,17350000,34070000,77000,693000,2,전북,20대,,4,27950000,239000,454000
769,1.77,770000,16520000,840000,4160000,980000,1700000,4390000,13120000,9770000,17500000,34180000,88000,682000,2,전북,20대,,4,28100000,243000,439000
736,1.8,580000,11680000,440000,4120000,420000,1230000,3180000,10360000,7570000,13700000,27820000,56000,524000,2,전남,20대,,4,21780000,144000,380000
765,1.69,640000,13980000,520000,4330000,490000,1260000,3830000,11350000,8770000,15210000,31000000,72000,568000,2,전남,20대,,4,24720000,197000,371000
