cluster,avg_score,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,credit_loan,mortgage_loan,inst_rep_loanb,ls_rep_loanb
2,772,29440000,18090000,670000,4090000,740000,1700000,15680000,39320000,12390000,12870000
2,773,29600000,18060000,670000,4050000,720000,1860000,15770000,39600000,12320000,13100000
2,773,29780000,18250000,690000,4020000,720000,1870000,15760000,40120000,12300000,13290000
2,773,29880000,18130000,710000,4080000,740000,1870000,15960000,40350000,12460000,13220000
2,774,29780000,18070000,720000,4110000,720000,1870000,16050000,40100000,12520000,13090000
2,774,29850000,18120000,740000,4120000,720000,1880000,16210000,40230000,12690000,12980000
2,774,29960000,18110000,760000,4160000,760000,1830000,16540000,40020000,12980000,12780000
2,774,29860000,18180000,760000,4090000,750000,1820000,16910000,39090000,13080000,12590000
2,774,29630000,18000000,770000,4090000,730000,1810000,17140000,38230000,13210000,12200000
2,775,29690000,18000000,780000,4080000,750000,1850000,17200000,38290000,13400000,12140000
2,775,29700000,17920000,780000,4100000,740000,1860000,17260000,38260000,13600000,11960000
2,775,29630000,17970000,790000,4100000,750000,1840000,17150000,38250000,13640000,11840000
2,735,23670000,14370000,490000,3990000,720000,1320000,12520000,32910000,10520000,9960000
2,770,27990000,18090000,570000,4080000,940000,1240000,14500000,38590000,12360000,11600000
2,770,27910000,18070000,570000,4050000,930000,1290000,14600000,38320000,12250000,11590000
2,771,28280000,18300000,580000,4070000,960000,1340000,14810000,38730000,12310000,11880000
2,770,28790000,18750000,600000,4080000,960000,1370000,15100000,39480000,12480000,12190000
2,770,29040000,18920000,600000,4100000,970000,1400000,15350000,39570000,12600000,12300000
2,771,29450000,19150000,610000,4070000,960000,1510000,15560000,40320000,12670000,12650000
2,772,29620000,19240000,620000,4100000,970000,1560000,15600000,40630000,12770000,12730000
2,772,30040000,19540000,630000,4090000,1010000,1590000,15800000,41210000,13020000,12890000
2,772,30170000,19530000,640000,4110000,1040000,1590000,15860000,41330000,13040000,13010000
2,772,30320000,19670000,650000,4090000,1050000,1620000,16090000,41490000,13100000,13130000
2,772,30470000,19710000,660000,4140000,1060000,1640000,16140000,41540000,13150000,13260000
2,772,30490000,19650000,670000,4180000,1080000,1650000,16220000,41550000,13170000,13300000
2,772,30550000,19620000,670000,4110000,1090000,1840000,16130000,41740000,13080000,13510000
2,773,30650000,19730000,690000,4080000,1100000,1860000,16200000,41970000,13130000,13540000
2,773,30750000,19730000,700000,4160000,1100000,1880000,16200000,42300000,13270000,13520000
2,773,31080000,20020000,710000,4160000,1090000,1890000,16290000,42880000,13440000,13620000
2,773,31060000,19920000,730000,4210000,1100000,1910000,16430000,42610000,13600000,13420000
2,774,31430000,20250000,740000,4220000,1100000,1870000,16640000,42850000,13800000,13560000
2,774,31250000,20180000,750000,4180000,1070000,1840000,16830000,41680000,13760000,13420000
2,774,31130000,20030000,760000,4210000,1050000,1860000,16910000,41330000,13810000,13220000
2,775,31280000,20170000,760000,4170000,1030000,1890000,16930000,41710000,13950000,13260000
2,775,31420000,20260000,780000,4220000,1000000,1890000,16970000,41990000,14050000,13320000
2,775,31460000,20240000,810000,4250000,990000,1890000,17000000,41910000,14100000,13320000
2,738,20070000,10330000,380000,4050000,150000,1280000,11290000,27040000,8080000,8700000
2,765,23820000,13680000,450000,4140000,130000,1250000,13140000,32310000,9200000,10510000
2,764,23940000,13560000,460000,4190000,140000,1330000,13280000,32330000,9340000,10470000
2,765,24190000,13790000,460000,4240000,200000,1350000,13350000,32760000,9680000,10400000
2,764,24890000,14250000,460000,4310000,220000,1390000,13540000,33740000,9740000,11000000
2,764,25490000,14710000,470000,4380000,240000,1410000,13880000,34470000,10080000,11160000
2,765,25900000,14960000,470000,4330000,230000,1590000,14020000,35170000,10310000,11300000
2,766,26510000,15340000,500000,4360000,230000,1600000,14260000,36040000,10550000,11670000
2,766,26730000,15390000,510000,4390000,270000,1640000,14400000,36290000,10760000,11720000
2,766,27190000,15800000,510000,4450000,270000,1630000,14550000,36880000,10800000,12100000
2,766,27380000,15850000,510000,4490000,290000,1670000,14550000,37440000,10900000,12190000
2,766,27580000,15860000,540000,4680000,300000,1680000,14910000,37590000,11270000,12060000
2,767,28170000,16250000,560000,4690000,340000,1730000,15040000,38890000,11540000,12360000
2,767,28470000,16600000,560000,4640000,290000,1890000,14910000,39790000,11760000,12520000
2,767,28680000,16650000,570000,4560000,310000,1960000,14860000,40300000,11630000,12830000
2,768,29060000,16790000,590000,4660000,360000,2000000,14800000,41230000,12120000,12680000
2,769,29140000,16910000,580000,4640000,320000,2000000,14860000,41560000,12310000,12570000
2,768,28960000,16750000,590000,4680000,300000,2040000,14990000,40990000,12250000,12370000
2,769,29440000,17070000,600000,4710000,260000,1990000,15060000,41760000,12360000,12620000
2,769,28970000,16760000,600000,4650000,250000,1970000,15080000,39880000,12210000,12390000
2,769,29080000,16670000,610000,4670000,230000,2020000,15000000,39990000,12300000,12350000
2,769,29010000,16560000,620000,4680000,250000,2050000,14870000,40170000,12270000,12360000
2,769,28600000,16270000,620000,4680000,260000,2070000,14750000,39610000,12350000,11770000
2,770,28930000,16660000,630000,4720000,270000,2040000,14890000,40260000,12680000,11790000
2,733,24290000,15220000,450000,4040000,650000,1320000,13890000,31100000,11850000,8960000
2,766,30230000,20560000,520000,4170000,830000,1240000,17260000,38040000,14010000,11470000
2,766,30280000,20540000,520000,4180000,830000,1290000,17360000,37970000,13980000,11560000
2,766,30600000,20800000,530000,4180000,840000,1320000,17500000,38320000,14020000,11840000
2,765,30950000,21070000,550000,4190000,840000,1350000,17730000,38720000,14110000,12050000
2,765,31320000,21290000,560000,4230000,840000,1380000,17910000,39140000,14280000,12240000
2,766,31570000,21400000,580000,4230000,840000,1480000,18010000,39570000,14430000,12340000
2,766,31880000,21630000,590000,4230000,840000,1500000,18110000,40070000,14600000,12490000
2,766,32280000,21910000,600000,4240000,880000,1530000,18340000,40510000,14880000,12610000
2,766,32530000,22070000,620000,4240000,880000,1530000,18400000,40810000,14940000,12820000
2,766,32830000,22220000,630000,4260000,890000,1580000,18570000,41250000,15090000,13000000
2,766,32960000,22250000,650000,4290000,900000,1600000,18640000,41510000,15180000,13040000
2,767,32990000,22170000,660000,4340000,910000,1620000,18680000,41590000,15180000,13090000
2,767,32810000,21880000,670000,4320000,900000,1770000,18600000,41370000,15100000,13050000
2,768,32800000,21830000,690000,4310000,890000,1800000,18630000,41400000,15120000,13050000
2,768,33030000,21950000,700000,4370000,900000,1790000,18810000,41730000,15220000,13160000
2,769,33300000,22160000,720000,4390000,890000,1800000,19030000,42000000,15360000,13250000
2,768,33450000,22220000,740000,4430000,880000,1810000,19210000,42140000,15440000,13310000
2,769,33790000,22500000,760000,4460000,870000,1780000,19450000,42250000,15620000,13460000
2,769,33610000,22450000,750000,4410000,850000,1750000,19710000,41170000,15540000,13370000
2,769,33740000,22570000,760000,4410000,830000,1750000,19970000,41040000,15630000,13370000
2,770,33920000,22690000,770000,4420000,820000,1770000,20080000,41290000,15740000,13440000
2,770,34000000,22750000,780000,4430000,810000,1780000,20180000,41370000,15800000,13480000
2,770,34100000,22850000,790000,4450000,810000,1740000,20330000,41410000,15800000,13530000
2,742,23110000,15170000,640000,2290000,840000,1330000,12410000,33830000,10470000,9150000
2,779,26470000,18150000,740000,2470000,970000,1200000,14240000,38180000,11650000,10500000
2,780,26640000,18240000,740000,2470000,970000,1270000,14390000,38340000,11680000,10630000
2,780,26970000,18490000,750000,2480000,970000,1290000,14520000,38820000,11720000,10890000
2,780,27330000,18740000,760000,2500000,970000,1310000,14670000,39310000,11830000,11120000
2,780,27710000,19040000,770000,2520000,980000,1340000,14860000,39760000,12000000,11300000
2,781,27940000,19130000,780000,2530000,980000,1420000,14960000,40220000,12110000,11400000
2,782,28280000,19400000,780000,2540000,990000,1440000,15100000,40780000,12290000,11550000
2,782,28660000,19640000,790000,2560000,1020000,1470000,15300000,41360000,12520000,11710000
2,783,28940000,19850000,800000,2560000,1040000,1470000,15380000,41680000,12600000,11900000
2,783,29260000,20050000,800000,2560000,1040000,1520000,15590000,42160000,12700000,12120000
2,783,29490000,20170000,810000,2580000,1060000,1540000,15720000,42580000,12810000,12240000
2,784,29640000,20200000,820000,2610000,1070000,1560000,15820000,42810000,12880000,12320000
2,784,29600000,20030000,810000,2590000,1060000,1750000,15830000,42680000,12830000,12370000
2,785,29740000,20170000,820000,2580000,1070000,1770000,15910000,42980000,12910000,12460000
2,785,29910000,20280000,830000,2620000,1070000,1760000,16060000,43340000,13020000,12520000
2,785,30170000,20490000,840000,2620000,1050000,1770000,16180000,43790000,13150000,12660000
2,785,30320000,20580000,850000,2640000,1050000,1790000,16300000,44020000,13230000,12700000
2,786,30600000,20860000,860000,2650000,1040000,1760000,16470000,44430000,13430000,12790000
2,786,30640000,20960000,860000,2640000,1020000,1750000,16640000,43700000,13470000,12790000
2,786,30700000,21030000,860000,2630000,1000000,1750000,16850000,43360000,13500000,12810000
2,787,30820000,21110000,870000,2620000,990000,1800000,16930000,43590000,13570000,12860000
2,787,30870000,21180000,880000,2620000,980000,1810000,16990000,43570000,13580000,12930000
2,787,30960000,21270000,880000,2630000,980000,1790000,17120000,43570000,13620000,12970000
5,777,60530000,51030000,1170000,2860000,1810000,870000,31640000,82180000,26170000,21290000
5,820,66970000,56720000,1300000,2930000,2100000,890000,33690000,90970000,29600000,23150000
5,820,67280000,56950000,1290000,2950000,2100000,940000,33910000,91120000,29600000,23470000
5,821,67850000,57510000,1270000,2950000,2070000,960000,34160000,91580000,29550000,24090000
5,821,68480000,58090000,1280000,2960000,2070000,980000,34380000,92360000,29730000,24530000
5,821,69380000,58840000,1300000,3000000,2080000,1010000,34720000,93370000,30150000,24930000
5,821,70090000,59410000,1300000,3010000,2080000,1070000,34940000,94400000,30560000,25200000
5,822,71010000,60250000,1310000,3010000,2070000,1100000,35280000,95520000,31200000,25420000
5,822,72080000,61150000,1320000,3040000,2120000,1130000,35650000,96800000,32000000,25670000
5,822,72870000,61840000,1320000,3040000,2130000,1140000,35860000,97530000,32400000,26000000
5,822,74010000,62830000,1330000,3050000,2150000,1160000,36180000,99020000,33040000,26460000
5,823,74710000,63390000,1340000,3070000,2210000,1180000,36400000,99960000,33520000,26670000
5,823,75010000,63550000,1340000,3090000,2270000,1200000,36580000,100380000,33580000,26860000
5,824,74680000,63020000,1360000,3100000,2300000,1330000,36570000,100120000,33320000,26820000
5,824,74900000,63220000,1360000,3090000,2300000,1350000,36650000,100530000,33470000,26930000
5,825,75380000,63580000,1370000,3130000,2280000,1350000,36920000,101250000,33500000,27360000
5,825,75950000,64090000,1370000,3160000,2260000,1360000,37190000,101860000,33720000,27680000
5,825,76470000,64540000,1380000,3180000,2240000,1370000,37520000,102450000,33930000,27960000
5,825,77340000,65360000,1370000,3210000,2230000,1350000,37980000,103320000,34420000,28260000
5,825,78560000,66650000,1370000,3180000,2190000,1350000,38830000,103510000,34810000,28780000
5,825,79220000,67320000,1360000,3170000,2180000,1360000,39430000,103400000,35050000,29020000
5,826,79810000,67910000,1360000,3160000,2160000,1360000,39850000,103770000,35140000,29410000
5,826,80320000,68430000,1370000,3160000,2140000,1380000,40270000,104040000,35040000,29980000
5,826,80700000,68790000,1370000,3170000,2120000,1380000,40610000,103900000,34890000,30410000
1,743,54320000,41970000,1190000,4210000,2210000,1040000,22870000,69880000,29890000,16780000
1,786,59640000,46610000,1330000,4180000,2640000,1030000,24070000,76530000,33000000,18070000
1,786,59730000,46560000,1330000,4220000,2670000,1100000,24180000,76520000,32740000,18410000
1,787,60160000,46880000,1310000,4220000,2650000,1120000,24310000,76780000,32710000,18900000
1,787,60810000,47430000,1330000,4230000,2650000,1160000,24570000,77460000,32820000,19450000
1,787,61620000,48030000,1350000,4290000,2670000,1180000,24890000,78220000,33180000,19870000
1,788,62290000,48520000,1360000,4300000,2680000,1240000,25190000,79070000,33790000,19910000
1,789,63200000,49270000,1360000,4310000,2670000,1260000,25460000,80230000,34490000,20110000
1,789,64230000,50080000,1370000,4350000,2740000,1310000,25790000,81310000,35160000,20450000
1,789,64970000,50650000,1370000,4360000,2790000,1310000,26000000,82040000,35420000,20860000
1,789,65790000,51270000,1390000,4380000,2810000,1340000,26370000,82960000,35690000,21400000
1,790,66280000,51630000,1410000,4420000,2870000,1360000,26420000,83890000,35800000,21820000
1,790,66400000,51520000,1420000,4470000,2940000,1390000,26410000,84250000,35520000,22180000
1,791,66870000,51730000,1430000,4470000,2960000,1540000,26740000,84740000,35540000,22610000
1,791,67170000,51940000,1430000,4480000,2960000,1570000,26920000,85120000,35580000,22920000
1,792,67480000,52100000,1440000,4540000,2950000,1560000,27120000,85610000,35550000,23260000
1,792,67990000,52460000,1450000,4560000,2930000,1570000,27270000,86180000,35570000,23750000
1,792,68260000,52670000,1460000,4600000,2900000,1600000,27460000,86470000,35540000,24000000
1,792,68610000,53000000,1470000,4640000,2900000,1580000,27680000,86660000,35700000,24140000
1,792,69550000,53770000,1470000,4650000,2890000,1590000,28090000,87110000,36010000,24600000
1,793,69830000,54060000,1470000,4670000,2870000,1610000,28420000,86870000,36020000,24730000
1,793,70410000,54470000,1480000,4660000,2880000,1620000,28630000,87400000,36120000,25160000
1,793,70890000,54820000,1490000,4660000,2890000,1650000,28910000,87800000,36340000,25420000
1,793,71200000,55040000,1500000,4690000,2910000,1660000,29360000,87700000,36810000,25210000
1,762,51490000,38850000,1160000,3900000,1900000,830000,24870000,64650000,22720000,18520000
1,808,56840000,43170000,1290000,3970000,2200000,810000,26220000,71600000,25260000,20100000
1,808,56950000,43070000,1310000,3990000,2240000,860000,26280000,71640000,25230000,20250000
1,808,56970000,42990000,1300000,4010000,2250000,880000,26400000,71540000,24880000,20600000
1,808,57360000,43200000,1310000,4040000,2250000,920000,26570000,72040000,24770000,21030000
1,808,57930000,43600000,1330000,4090000,2250000,930000,26870000,72940000,25010000,21310000
1,809,58370000,43940000,1350000,4070000,2260000,990000,26990000,73520000,25200000,21520000
1,810,59050000,44480000,1360000,4090000,2260000,1010000,27220000,74450000,25610000,21740000
1,810,59490000,44710000,1360000,4090000,2360000,1040000,27360000,74930000,25980000,21820000
1,810,59780000,44890000,1370000,4100000,2350000,1070000,27530000,75100000,26000000,22060000
1,810,60430000,45410000,1380000,4120000,2380000,1110000,27870000,76100000,26200000,22420000
